"","Date","Ticker","ShortName","Tier","DocClause","Spread1y","Spread2y","Spread3y","Spread4y","Spread5y","AvRating"
"46",15831,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000556615142082444,0.000911939477369901,0.00134766841190063,0.00186993309486131,0.00263196897908495,"AA"
"55",15832,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.00038265955309014,0.000821196899761187,0.00126641929028451,0.00182095435420113,0.00258652476908199,"AA"
"62",15833,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000552679517916916,0.00100667412364983,0.0014408312052481,0.00195791865145802,0.00278259216679432,"AA"
"70",15834,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000581962725354455,0.00103477032582232,0.00146225550096495,0.00197977582709788,0.00277377797648229,"AA"
"80",15835,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000516706376790314,0.00104701120438623,0.0014920314248092,0.00202828005341603,0.00282926479169893,"AA"
"106",15838,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000543113547372361,0.000984105790320731,0.0014409474505438,0.00201331476219481,0.00289844648936323,"AA"
"115",15839,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000536822440135832,0.00106461219977719,0.00155647080924864,0.00214669128988361,0.00299895996188083,"AA"
"122",15840,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000531612283071374,0.00105140623307859,0.00154452188074661,0.00213422141147427,0.00298317645407374,"AA"
"130",15841,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000570122200303944,0.00101353380033125,0.00155006200491849,0.00213279731565712,0.00301527245454899,"AA"
"140",15842,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000679993443315074,0.00103545580373896,0.00147372301825358,0.00204702782464254,0.00303185634878358,"AA"
"166",15845,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000705646384117048,0.00102611823846405,0.00149084130767226,0.00206486778121401,0.00299776752979705,"AA"
"175",15846,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000726265411620795,0.00109632069773232,0.00157821400607233,0.00214502010891928,0.00302190144091622,"AA"
"182",15847,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000687124947826903,0.00100680339080606,0.00147251589214352,0.00205702610948067,0.00293948640900559,"AA"
"190",15848,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000538348847900445,0.00101913244572796,0.00148942238044702,0.00208897748882867,0.00297828297869142,"AA"
"200",15849,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000607251484568481,0.00102031622719239,0.00151990640137061,0.00212825025221887,0.00303870985339515,"AA"
"226",15852,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000491169770328606,0.000994839851437331,0.00152764242957015,0.00212990114948374,0.00304964894294805,"AA"
"235",15853,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.00047267552499213,0.000953576761075555,0.00150251065327307,0.00208518249806463,0.00298678368424802,"AA"
"242",15854,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.00051823428800273,0.00104336661403944,0.00155346283789208,0.00218340255064076,0.00314332631122928,"AA"
"250",15855,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000530814175761581,0.00104084027755615,0.0015624447307108,0.00219778291559944,0.00316442118913317,"AA"
"257",15856,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000595020447216857,0.00113228652981788,0.00163636559599201,0.00220750236856173,0.00314135531682727,"AA"
"19",15859,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000709572018811555,0.00122676793147492,0.00167610549877924,0.00229783933385556,0.00326439885876331,"AA"
"27",15860,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000787949582174234,0.00130054317112486,0.00180687722626511,0.00245693899608821,0.00334639869060991,"AA"
"36",15861,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000761354271708135,0.00130367162597238,0.00178990693747432,0.00247684049836585,0.00347369993402943,"AA"
"44",15862,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000742084139640153,0.00134836511492269,0.0019074729483724,0.00257974601236345,0.00353858536211034,"AA"
"53",15863,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000721657415421385,0.00135796868219655,0.00189303640690273,0.00259867763746482,0.00352994864329492,"AA"
"78",15866,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000674108649027686,0.00132559395258892,0.00187969817960153,0.00256655892952955,0.00351186505118222,"AA"
"87",15867,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000847006658968747,0.00143843557140888,0.00199288325163802,0.00273696342673703,0.00362049079338858,"AA"
"96",15868,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000895194779858092,0.00147101622212819,0.00201260206171148,0.00281703401286039,0.00374620303205009,"AA"
"104",15869,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000863579972193268,0.00140821076540924,0.00197688985058473,0.00275528598684474,0.00366098116936779,"AA"
"113",15870,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.00082178319939095,0.00134458194551854,0.00192848935673152,0.00272879849548268,0.00369878534602162,"AA"
"138",15873,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000824660108242696,0.00130343280761528,0.00187639164278932,0.00259369538286497,0.00362446783342067,"AA"
"147",15874,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000812468205265531,0.00127521541866057,0.00184588867015643,0.00254672384985497,0.00359663679849696,"AA"
"156",15875,"IBM","Intl Business Machs Corp","SNRFOR","XR",0.000847583566275607,0.00134519770313766,0.00187110090360795,0.00262839092454548,0.00358026896490794,"AA"
