"","Date","Ticker","ShortName","Tier","DocClause","Spread1y","Spread2y","Spread3y","Spread4y","Spread5y","AvRating"
"241",15824,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000594697695381109,0.00105214279006751,0.00156374781647605,0.00211259938350396,0.00286849242618736,"A"
"249",15825,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000593735920511638,0.00100549692356962,0.00156871792168182,0.0021333669864901,0.00289159558286092,"A"
"5",15826,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.00067733642310875,0.00103280218347721,0.00156107852571259,0.00214233161022665,0.00284907242785513,"A"
"13",15827,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000712791725379542,0.00106015520086777,0.00158762151344826,0.00216037972875658,0.00286903420611622,"A"
"23",15828,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000511788821943035,0.000970731957587998,0.00150269432590023,0.00204516493191407,0.00269123149812118,"A"
"49",15831,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000527447084680087,0.00097893481766468,0.00152404094532049,0.0020806568681643,0.00269141530253989,"A"
"58",15832,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000488793046789548,0.000956987353867256,0.00144247747157014,0.00204003930326836,0.00264892849010169,"A"
"65",15833,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000513815360352309,0.000906975917078823,0.00140132725116219,0.00196746211838498,0.00257931034492968,"A"
"73",15834,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000381735741927896,0.000862638990577598,0.00135647152267743,0.00195803238083112,0.00257533282623485,"A"
"83",15835,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000421502427869953,0.000836666774119191,0.0013373005820521,0.00192064787009184,0.00254875107633765,"A"
"109",15838,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000445120918525962,0.000894206612916462,0.00136218353346569,0.00192703183782469,0.00256906298839979,"A"
"118",15839,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000540718137954824,0.000945096167273645,0.00140032752746311,0.0019670185755064,0.0026341199599363,"A"
"125",15840,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000536026976475093,0.000941837490149251,0.00140384900234215,0.00193942541312162,0.00259969664844433,"A"
"133",15841,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000586349438462066,0.000940581426287858,0.00140568361603905,0.00194203434335335,0.00260542311590447,"A"
"143",15842,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000595399082484621,0.000939765453220296,0.00140696288503278,0.00194711713254132,0.00259984682526776,"A"
"169",15845,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000588263667138189,0.000954964768804093,0.00142698759048411,0.0020152419447615,0.00267775606202554,"A"
"178",15846,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000619460433728102,0.000952466481836665,0.00141271301416272,0.00196326284749393,0.00263067401036502,"A"
"185",15847,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000551151765491572,0.000914631519321634,0.00139448205268132,0.00195750201918183,0.00260517150858933,"A"
"193",15848,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000567640228082064,0.00101174578763771,0.00141248899265513,0.00200324982973214,0.0026353820060905,"A"
"203",15849,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000600288654980542,0.000988182594688889,0.00142081057845048,0.00201178761345189,0.00260824851419338,"A"
"229",15852,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000600288845862135,0.000988182700254155,0.00142081062007333,0.00201178769767737,0.00260824859324078,"A"
"238",15853,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000552197128387397,0.000986392780433719,0.00143143906335595,0.00202984566473815,0.00263040060603397,"A"
"246",15854,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000511292710064741,0.00090328925270683,0.00142360174621944,0.00200433143254388,0.00263649981869729,"A"
"255",15855,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000516845113307114,0.000882247880394149,0.00139666303454858,0.00195280355563985,0.00260179911827606,"A"
"262",15856,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000627586235896319,0.000934709055939581,0.00140796685430298,0.00193997075585906,0.00259148057874671,"A"
"21",15859,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000659333902872277,0.000994103868391944,0.00142120984801247,0.00194849227730334,0.00262082982195576,"A"
"30",15860,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000621839017084099,0.000951500442980713,0.00145194599558981,0.00199517490155107,0.00270566635153165,"A"
"39",15861,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.00059399702937385,0.000961942784019792,0.0014557906554411,0.00200908487637386,0.00271002773582504,"A"
"47",15862,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000618396385123837,0.000976981876732328,0.00146696541303421,0.00204615177891968,0.00274894387153252,"A"
"56",15863,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000546790905250006,0.000961091992320191,0.0014811924176976,0.00204186121029189,0.00266132198376574,"A"
"81",15866,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000479307041724474,0.000902439195112562,0.00141898515544573,0.00197807738800498,0.00257518694868254,"A"
"90",15867,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000545456493372575,0.000885340906587988,0.00133520381831314,0.00193582550535143,0.00257987813012343,"A"
"99",15868,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000593873645187676,0.000937434635397865,0.00139158552838813,0.00194972148117652,0.00264176129648186,"A"
"107",15869,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000574782317730916,0.000969261438436682,0.00144495640751125,0.00201376677688803,0.00270217203582843,"A"
"116",15870,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000550004737268124,0.000952997594195457,0.00141753799377984,0.0019734854279122,0.00264343612875222,"A"
"141",15873,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000540939330385299,0.000933327430309783,0.00146238605500324,0.00203509523034679,0.00262291815422455,"A"
"150",15874,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000512103459136183,0.000928138499705305,0.00143604804314258,0.00202538879524124,0.00263003080445489,"A"
"159",15875,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000498329831554161,0.000894027785938134,0.0014020538246202,0.00201186546138725,0.00268931394091765,"A"
"167",15876,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000732156888082259,0.00118585146087791,0.0017572716327488,0.00235289893144262,0.00305235592603178,"A"
"176",15877,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000698074702905277,0.00117982373636619,0.00173971491563709,0.00238964635072014,0.00315341335104726,"A"
"201",15880,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000907648986970948,0.00135552560935278,0.00193486159243571,0.00262097547228427,0.00339414213749451,"A"
"210",15881,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000715498866367328,0.0012920263612846,0.00185599347172524,0.00253874201082211,0.0032526839702045,"A"
"219",15882,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000720685082006672,0.00126859796802532,0.00183027650412407,0.00251264083456602,0.00323774084740009,"A"
"227",15883,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000713963762327673,0.00120542949142168,0.00175345032829441,0.00240479891371079,0.00315709941690125,"A"
"236",15884,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000668995612298641,0.00118856479683246,0.00173071328172252,0.00239554370205034,0.003149699509168,"A"
"4",15887,"BMY","Bristol Myers Squibb Co","SNRFOR","XR",0.000721715297160237,0.001179841669374,0.00172244154649818,0.00237557539762866,0.00315342693475281,"A"
